Item ID,Item Name,SKU,Description,Rate,Account,Account Code,Tax Name,Tax Percentage,Tax Type,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Product Type,Source,Reference ID,Last Sync Time,Status,Usage unit,Unit Name,Purchase Rate,Purchase Account,Purchase Account Code,Purchase Description,Inventory Account,Inventory Account Code,Inventory Valuation Method,Reorder Point,Vendor,Vendor Number,Opening Stock,Opening Stock Value,Stock On Hand,Item Type,Sellable,Purchasable,Track Inventory
6642928000000166463,"Paint brush (Medium) 3""",,red,NGN 700.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 300.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,9.00,NGN 300.00,9.00,Inventory,true,true,true
6642928000000166494,"Paint brush (Small) 2""",,red,NGN 500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 300.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,5.00,NGN 300.00,3.00,Inventory,true,true,true
6642928000000166525,Caution Mop Bucket,,yellow caution bucket 20litres (Industrial Cleaning Bucket),NGN 55000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 48000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 48000.00,0.00,Inventory,true,true,true
6642928000000166556,Scrubbing pad (White),,Buffing pad,NGN 20000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 18000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,4.00,NGN 18000.00,0.00,Inventory,true,true,true
6642928000000166587,Scrubbing pad (Black),,,NGN 20000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 18000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,13.00,NGN 18000.00,6.00,Inventory,true,true,true
6642928000000166618,Scrubbing brush,,,NGN 40000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 40000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 40000.00,1.00,Inventory,true,true,true
6642928000000166649,Toilet Bag,,wears when going to toilet,NGN 2500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 1500.00,1.00,Inventory,true,true,true
6642928000000166680,Albrite Carpet and Upholstery Cleaner (4ltr),,Carpet and upholstery cleaner,NGN 8500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 6000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 6000.00,2.00,Inventory,true,true,true
6642928000000166711,Albrite Cleaner (1lt),,Carpet and upholstery cleaner,NGN 2700.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,6.00,NGN 1500.00,4.00,Inventory,true,true,true
6642928000000166742,Izal (Disinfectant 1L),,Disinfectant 1L,NGN 4700.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 4000.00,0.00,Inventory,true,true,true
6642928000000166773,Izal (Disinfectant 150ml),,Disinfectant 150ml,NGN 1000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 800.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 800.00,0.00,Inventory,true,true,true
6642928000000166804,Olivia Tile/floor Cleaner,,floor cleaner,NGN 2600.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 2000.00,0.00,Inventory,true,true,true
6642928000000166835,Dovion Power plus,,Toilet/Tiles Floor Cleaner,NGN 9000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 7500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 3000.00,2.00,Inventory,true,true,true
6642928000000166866,Kingfisher Home,,Interior Dehumidifier,NGN 15000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 9000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 9000.00,3.00,Inventory,true,true,true
6642928000000166877,Scraper (local),,yellow scraper big,NGN 2000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 1000.00,0.00,Inventory,true,true,true
6642928000000166908,Odor Remover bag,,Absorbs odor like sponge,NGN 33000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 30000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 30000.00,4.00,Inventory,true,true,true
6642928000000166939,bamboo Charcoal,,Odour Control,NGN 7000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 5000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 5000.00,0.00,Inventory,true,true,true
6642928000000166970,Pet Odour Eliminator,,Clear the air,NGN 21000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 15000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,5.00,NGN 15000.00,3.00,Inventory,true,true,true
6642928000000167001,2sure handwash,,kills 99% of germs,NGN 2200.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2900.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 2900.00,0.00,Inventory,true,true,true
6642928000000167032,Sanitol Handwash,,Anti Bacterial,NGN 2000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1800.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 1800.00,0.00,Inventory,true,true,true
6642928000000167063,Evans Spotlight,,spot and stain remover,NGN 6500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 5800.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 5800.00,0.00,Inventory,true,true,true
6642928000000167094,latex Examination Gloves,,,NGN 100.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 70.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,100.00,NGN 70.00,21.00,Inventory,true,true,true
6642928000000167125,Expandable Garden Hose 60m,,multi setting spray gun 60m,NGN 105000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 95000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 95000.00,1.00,Inventory,true,true,true
6642928000000167156,Window glass squeegee wiper,,"Cleaning glass surfaces, prevents soap scum buildup on glass",NGN 10000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 8000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 10000.00,2.00,Inventory,true,true,true
6642928000000167187,Ash Industrial Cobweb broom,,Ash Color,NGN 21000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 15000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,4.00,NGN 15000.00,2.00,Inventory,true,true,true
6642928000000167218,Cordless Trimmer,,Zip Trim,NGN 18000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 13000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 18000.00,1.00,Inventory,true,true,true
6642928000000167229,Mr Sheen,,multi surface polish,NGN 3000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,12.00,NGN 2500.00,9.00,Inventory,true,true,true
6642928000000167260,scouring powder,,Shine All / We care,NGN 2000.00,Discount,,,,,,,,goods,2,,,Active,Pcs,,NGN 1000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 2000.00,2.00,Inventory,true,true,true
6642928000000167291,Shock,,Anti Sumbat Drain Opener,NGN 7000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,4.00,NGN 4000.00,3.00,Inventory,true,true,true
6642928000000167322,Wind Air Freshener Gel,,150g,NGN 1200.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 700.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 700.00,3.00,Inventory,true,true,true
6642928000000167353,Arola Magic Cool,,Odour absorber for fridge,NGN 3000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2700.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,5.00,NGN 2700.00,1.00,Inventory,true,true,true
6642928000000167384,Swiss Flower,,Air freshener,NGN 2800.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,6.00,NGN 2500.00,0.00,Inventory,true,true,true
6642928000000167415,Febreze,,Air Mist,NGN 7500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,8.00,NGN 4000.00,3.00,Inventory,true,true,true
6642928000000167446,AIR WICK FRESHMATIC MAX,,AUTOMATIC SPRAY,NGN 4000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1800.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 1800.00,3.00,Inventory,true,true,true
6642928000000167477,Inspire Airfreshner,,Cherry,NGN 2000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1800.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 1800.00,1.00,Inventory,true,true,true
6642928000000167508,Scouring Pad Liao,,All Purpose,NGN 800.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 700.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,27.00,NGN 700.00,22.00,Inventory,true,true,true
6642928000000167539,Mobi Bright Heavy Duty Scrubbing Pad,,Multipurpose Cleaner,NGN 500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 200.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,227.00,NGN 200.00,185.00,Inventory,true,true,true
6642928000000167570,Star Cool,,Sponge Scouring Pad,NGN 800.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,6.00,NGN 800.00,42.00,Inventory,true,true,true
6642928000000167601,Hard iron Sponge,,Amanda,NGN 500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 100.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,9.00,NGN 100.00,20.00,Inventory,true,true,true
6642928000000167632,Hard iron Sponge Parvenu,,Parvenu,NGN 300.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 100.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,49.00,NGN 100.00,98.00,Inventory,true,true,true
6642928000000167663,iron sponge amanda scourer (Soft),,,NGN 500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 400.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,49.00,NGN 400.00,30.00,Inventory,true,true,true
6642928000000167694,Window cleaner LiAO 35CM,,,NGN 6000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 5500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 5500.00,1.00,Inventory,true,true,true
6642928000000167725,Spray Window Cleaner,,"3 in 1 design Sray, Wipe and Clean",NGN 6000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 5500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 5500.00,1.00,Inventory,true,true,true
6642928000000167756,Safety Googles Steel PRO,,Rubber,NGN 8000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 5000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 5000.00,2.00,Inventory,true,true,true
6642928000000167787,Safety Googles Transparent,,,NGN 2200.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 1500.00,2.00,Inventory,true,true,true
6642928000000167818,Safety Googles Black Edges,,,NGN 500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 400.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,5.00,NGN 400.00,5.00,Inventory,true,true,true
6642928000000167849,Trapper Flat (Gorrilla Trap),,Rat and Mice,NGN 12000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 10500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 10500.00,2.00,Inventory,true,true,true
6642928000000167880,Trapper Rubber (T-TREX),,Rat and Mice,NGN 15000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 13500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 13500.00,3.00,Inventory,true,true,true
6642928000000167911,Heavy Duty Carpet Extraction Cleaner,,For high soiling in high traffic areas,NGN 52000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 40000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 40000.00,1.00,Inventory,true,true,true
6642928000000167942,Perfumed Floor Maintainer Jangro,,Professional,NGN 120000.00,Sales,,,,,,,,goods,2,,,Active,litres,,NGN 105000.00,Cost of Goods Sold,,5 litre,Inventory Asset,,fifo,,,,1.00,NGN 105000.00,0.00,Inventory,true,true,true
6642928000000167973,Heavy Duty Cleaner Concentrated,,Jangro professional,NGN 115000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 98000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 98000.00,1.00,Inventory,true,true,true
6642928000000168004,Bar Keepers Friend,,"soft cleanser. Remove rust,lime and stains",NGN 26000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 15000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 15000.00,1.00,Inventory,true,true,true
6642928000000168035,Bar Keepers Friend (340g),,cleanser 340g,NGN 17000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 13000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 13000.00,1.00,Inventory,true,true,true
6642928000000168066,Bar Keepers Friend Multi Surface Cleaner,,Multi Surface Cleaner,NGN 20000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 15000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 15000.00,2.00,Inventory,true,true,true
6642928000000168097,Multi surface Stain Remover,,"Fabrics, Plastics, Hard Surface",NGN 4000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 3500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,14.00,NGN 3500.00,6.00,Inventory,true,true,true
6642928000000168128,Bin Fresh Buddy,,keeps Bin clean and fresh,NGN 10000.00,Sales,,,,,,,,goods,2,,,Inactive,Pcs,,NGN 8500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 8500.00,1.00,Inventory,true,true,true
6642928000000168159,Vanish Oxi Action,,Chlorine Free Fabric Stain  Remover,NGN 12000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 9500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 9500.00,2.00,Inventory,true,true,true
6642928000000168190,Kink Resistant Flat Hose Set 15m,,"Compact Watering Solution, Multi Setrting Spray gun 15m",NGN 55000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 40000.00,Cost of Goods Sold,,Green Habitats 15m. 50 feet,Inventory Asset,,fifo,,,,1.00,NGN 40000.00,2.00,Inventory,true,true,true
6642928000000168221,Water Spray Gun,,Lithium Battery,NGN 100000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 70000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 70000.00,2.00,Inventory,true,true,true
6642928000000168252,Heavy Duty Cleaner Nilfisk Proflex,,,NGN 75000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 40000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 40000.00,0.00,Inventory,true,true,true
6642928000000168283,Mop Cleaner,,Top Class Dual Wireless,NGN 160000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 110000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 110000.00,1.00,Inventory,true,true,true
6642928000000168314,High Grade Extraction Carpet Powder,,Jangro Professional,NGN 125000.00,Sales,,,,,,,,goods,2,,,Active,kg,Kilograms,NGN 80000.00,Cost of Goods Sold,,5KG,Inventory Asset,,fifo,,,,1.00,NGN 80000.00,1.00,Inventory,true,true,true
6642928000000168345,schafer Window Vaccum Cleaner,,with spray bottle,NGN 65000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 55000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 55000.00,0.00,Inventory,true,true,true
6642928000000168376,k3,,,NGN 35000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 30000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 30000.00,1.00,Inventory,true,true,true
6642928000000168407,Fog Mchine,,,NGN 90000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 80000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 80000.00,1.00,Inventory,true,true,true
6642928000000168438,Safety Boot Yellow,,,NGN 18000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 12000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 12000.00,1.00,Inventory,true,true,true
6642928000000168469,Safety Boot Black,,,NGN 11000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 15000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 15000.00,2.00,Inventory,true,true,true
6642928000000168500,Power Wash Soap Cannister,,for fumigation,NGN 35000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 25000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 25000.00,3.00,Inventory,true,true,true
6642928000000168531,Spray Bottle Blue,,For Fumigation,NGN 3000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,4.00,NGN 3000.00,1.00,Inventory,true,true,true
6642928000000168562,Spray Bottle Lemon (big),,For Fumigation,NGN 8000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 7000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 4800.00,2.00,Inventory,true,true,true
6642928000000168593,Glass Cleaning Machine Titan,,,NGN 170000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 150000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 150000.00,1.00,Inventory,true,true,true
6642928000000168624,Karcher Spray Bottle with Micro Fibre,,,NGN 30000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 20000.00,Cost of Goods Sold,,Hand window cleaner ,Inventory Asset,,fifo,,,,1.00,NGN 30000.00,1.00,Inventory,true,true,true
6642928000000168655,Please Keep Clean Sign,,,NGN 1500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,7.00,NGN 1000.00,7.00,Inventory,true,true,true
6642928000000168686,Pad Holder,,For Hand Scrubbing Machine,NGN 11000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 8000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 8000.00,1.00,Inventory,true,true,true
6642928000000168717,Farrex Flower Trimmer,,Ferrex product,NGN 45000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 30000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 30000.00,1.00,Inventory,true,true,true
6642928000000168748,Set  of Hand Held Scrubbing Brush,,Yellow and Black,NGN 13000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 9000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 9000.00,5.00,Inventory,true,true,true
6642928000000168779,Kleaner,,Cleaner Expert,NGN 6000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 5000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 5000.00,1.00,Inventory,true,true,true
6642928000000168810,Polishing Bonnet Big,,,NGN 7000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 4000.00,2.00,Inventory,true,true,true
6642928000000168841,Polishing Bonnet small,,,NGN 4000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 2500.00,4.00,Inventory,true,true,true
6642928000000168872,Super Buff,,velcro woolen fleece,NGN 9000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 6000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 6000.00,2.00,Inventory,true,true,true
6642928000000168903,Plastic Base Pad (Big),,up tools,NGN 9000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 7000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 7000.00,2.00,Inventory,true,true,true
6642928000000168934,Plastic Base Pad (medium),,up tools,NGN 6000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,4.00,NGN 4000.00,4.00,Inventory,true,true,true
6642928000000168965,Plastic Base Pad (small),,up tools,NGN 3000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,4.00,NGN 1500.00,4.00,Inventory,true,true,true
6642928000000168996,Vacuum Accessories,,Linear,NGN 7000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 4000.00,3.00,Inventory,true,true,true
6642928000000169027,Kingfisher Garden Starter Set,,With multifunctional spray Gun,NGN 25000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 12000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 12000.00,1.00,Inventory,true,true,true
6642928000000169058,Soft hand brush,,Mankalong,NGN 3000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,4.00,NGN 1500.00,2.00,Inventory,true,true,true
6642928000000169089,Scraper (foreign),,Ash & Red Color,NGN 11000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 7000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 7000.00,2.00,Inventory,true,true,true
6642928000000169120,Litter Picker with black  gun handle,,Black gun handle and black/yellow picker,NGN 10500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 6500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,7.00,NGN 4900.00,1.00,Inventory,true,true,true
6642928000000169151,Industrial Garden Scissors,,Red and Ash Color,NGN 18000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 12000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 12000.00,0.00,Inventory,true,true,true
6642928000000169182,Pad Holder Otto,,,NGN 5500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 3000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,4.00,NGN 3000.00,4.00,Inventory,true,true,true
6642928000000169213,Hand brush double face,,hand brush for toilet double face,NGN 3500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,5.00,NGN 2000.00,0.00,Inventory,true,true,true
6642928000000169244,Tissue Box,,Sylflora,NGN 2500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 1400.00,17.00,Inventory,true,true,true
6642928000000169275,Tissue Paper,,softwave whte tissue paper,NGN 250.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 200.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,59.00,NGN 200.00,-46.00,Inventory,true,true,true
6642928000000169306,Round White Toilet Brush,,,NGN 6500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 3000.00,2.00,Inventory,true,true,true
6642928000000169337,Elegance Toilet Brush,,Trash can,NGN 14000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 8000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 8000.00,1.00,Inventory,true,true,true
6642928000000169368,Clean Simple fine TOILET Brush,,,NGN 7000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 4000.00,1.00,Inventory,true,true,true
6642928000000169399,Round Toilet Brush,,,NGN 5000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4600.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 4600.00,0.00,Inventory,true,true,true
6642928000000169430,Dz Morl Toilet Brush,,,NGN 13000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 12000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 12000.00,2.00,Inventory,true,true,true
6642928000000169461,TPR Toilet Brush,,,NGN 9000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 6000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 6000.00,2.00,Inventory,true,true,true
6642928000000169492,Toilet Brush Blossom,,Blossom Toilet brush cylindrical,NGN 6000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 4000.00,1.00,Inventory,true,true,true
6642928000000169523,Toilet Plunger,,,NGN 2000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 1000.00,1.00,Inventory,true,true,true
6642928000000169554,Red Metal Plunger,,,NGN 3000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,4.00,NGN 2000.00,2.00,Inventory,true,true,true
6642928000000169585,Drain Buster Plunger,,Neat and Tidy my house,NGN 3000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 2000.00,2.00,Inventory,true,true,true
6642928000000169616,Black Funnel,,,NGN 3000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 2000.00,2.00,Inventory,true,true,true
6642928000000169647,Bathroom mat,,,NGN 10000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 7000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 7000.00,0.00,Inventory,true,true,true
